PlayerID,TeamID,PlayerNo,PlayerNameE,PlayerNameJ,kWAR,OFFApps,DEFApps,RatingOFF,RatingDEF,HensatiOFF,HensatiDEF,HensatiOFF_abvRep,HensatiDEF_abvRep,Team,League,Division,Order,Rating,Matches,Wins,Loses,ScoreFor,ScoreAgainst,ScoreDiff,WinTable_1,WinTable_2,WinTable_3,WinTable_4,WinTable_5,WinTable_6,WinTable_7,WinTable_8,WinTable_9,WinTable_10,WinTable_11,WinTable_12,WinTable_13,WinTable_14,WinTable_15,WinTable_16,WinTable_17,WinTable_18,WinTable_19,WinTable_20,WinTable_21,WinTable_22,WinTable_23,WinTable_24,WinTable_25,WinTable_26,WinTable_27,WinTable_28,WinTable_29,WinTable_30,WinTable_31,WinTable_32,WinTable_33,WinTable_34,WinTable_35,WinTable_36,WinTable_37,WinTable_38,WinTable_39,WinTable_40,Prob_PS,Prob_PSHome,AbvRpl_OFF,AbvRpl_DEF,AbvRpl_Total,AbvRpl_OFF_1,AbvRpl_DEF_1,AbvRpl_Total_1
8449,2486,24,Yuto Otsuka,大塚 裕土,0.318439447509767,1384,1406,0.0666133721234266,0.0216122913043355,3.62673924299653,-1.03666035466497,6.3044398228724,2.09008158121585,A千葉,B1,東,8,-0.0657642407339285,60,19,41,4736,5053,-317,0,1,4,0,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907289981485551,0.684907256063282,1.59219723754883,0.18264779839483,0.137474742652201,0.320122541047032
8498,2486,27,Naoya Kumagae,熊谷 尚也,0.205637334188058,1257,1280,0.0459579820999543,0.0127667123597826,1.28105763890415,-2.20964398311869,3.95875821878003,0.91709795276213,A千葉,B1,東,8,-0.0657642407339285,60,19,41,4736,5053,-317,0,1,4,0,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550210494762862,0.477976176177427,1.02818667094029,0.110361653006363,0.095796978888066,0.206158631894429
9418,2486,33,Luke Evans,エヴァンス ルーク,1.32491148113153,3504,3432,-0.000512431823582393,0.0462131596387297,-3.99624745923867,2.22558126715221,-1.3185468793628,5.35232320303303,A千葉,B1,東,8,-0.0657642407339285,60,19,41,4736,5053,-317,0,1,4,0,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862436671395643,5.76212073426199,6.62455740565763,0.172645134832478,1.20559179782714,1.37823693265962
51000352,2486,42,Leon Watanabe,渡邉 伶音,0.165615610255086,1385,1398,0.0581516581977287,-0.0340672478201018,2.66580426805553,-8.42014404094558,5.3435048479314,-5.29340210506476,A千葉,B1,東,8,-0.0657642407339285,60,19,41,4736,5053,-317,0,1,4,0,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811583070172447,0.0164949811029824,0.82807805127543,0.163164934939736,0.00329900314485146,0.166463938084588
10893,2488,1,Kenji leon Matsumoto,松本 健児リオン,0.23910548709026,1005,1100,0.164825418031928,-0.0148748340776673,14.7799631291617,-5.87510009848559,17.4576637090376,-2.74835816260477,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.04599647621375,0.149530959237549,1.1955274354513,0.212721469545777,0.0299145278764883,0.242635997422265
8590,2488,4,Masaya Karimata,狩俣 昌也,0.252742463210963,1113,1155,0.0648910050382754,0.0515730629525111,3.43114260780629,2.93634071846343,6.10884318768216,6.06308265434425,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.568100245345694,0.695612070709121,1.26371231605481,0.114069563702115,0.139890894006355,0.253960457708471
51000379,2488,5,Hyunjung Lee,イ ヒョンジュン,7.27566940389474,4589,4625,0.258006994406419,0.129410455818973,25.3619133752519,13.2581057590778,28.0396139551278,16.3848476949586,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.7643797978288,16.6139672216449,36.3783470194737,6.90655495430054,4.38814151207202,11.2946964663726
33026,2488,6,Yuji Morita,森田 雄次,-0.019041626580282,477,515,-0.00875546506673752,-0.102633821420693,-4.93234846814814,-17.5125357087842,-2.25464788827227,-14.3857937729034,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00368179215375828,-0.0988899250551683,-0.09520813290141,0.000736359092163531,-0.0197889905908286,-0.019052631498665
51000304,2488,7,Jarrell Brantley,ジャレル・ブラントリー,7.40332956642135,4662,4751,0.219008957526189,0.136620794953811,20.9331914967631,14.2142455226568,23.610892076639,17.3409874585376,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.336719698407,17.6799281336997,37.0166478321067,6.15364442162746,4.82459246370367,10.9782368853311
19957,2488,11,Ko Kumagai,熊谷 航,5.27920495940268,3813,3854,0.207512960557168,0.122177866652614,19.6276751845418,12.2990154907471,22.3053757644177,15.4257574266279,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.3155947096735,12.0804300873399,26.3960247970134,3.94230301537683,2.91998466448032,6.86228767985716
5100000021,2488,13,Kenshin Hoshikawa,星川 堅信,0.0139707853899586,886,945,0.0177521472955913,-0.0480381581503826,-1.9220727669356,-10.2727812956395,0.755627812940277,-7.14603935975865,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.136628624844037,-0.0667746978942443,0.0698539269497932,0.0273355282683966,-0.0133559450327982,0.0139795832355984
51000529,2488,14,Stanley Johnson,スタンリー・ジョンソン,6.97276519190164,4600,4658,0.22706874796413,0.110031070347896,21.8484829602327,10.6882681001119,24.5261835401085,13.8150100359927,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.2002271108621,15.6635988486461,34.8638259595082,6.19180262171252,3.94000091818303,10.1318035398956
30437,2488,17,Hayato Yamaguchi,山口 颯斗,3.72288524606647,3346,3466,0.158116898157715,0.0921060589784779,14.0181255825577,8.31129028916586,16.6958261624336,11.4380322250467,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.0084586357912,8.6059675945411,18.6144262303323,2.36744000010231,1.91543502119307,4.28287502129538
12577,2488,18,Yudai Baba,馬場 雄大,7.20220125093356,4566,4610,0.220266386080966,0.142190375332732,21.0759884628843,14.9528095717466,23.7536890427602,18.0795515076274,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.8452089149878,17.16579733968,36.0110062546678,5.93823325382387,4.68720352916408,10.6254367829879
8677,2488,21,Shota Kanno,菅野 翔太,-0.000124628609024003,79,102,-0.171706069781077,-0.0255133804288784,-23.4374570824033,-7.2858433385537,-20.7597565025274,-4.15910140267287,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.000839900629088798,0.000216757583968783,-0.000623143045120014,-0.000167980412078251,4.33515197452365e-05,-0.000124628892333015
51000395,2488,25,Akil Mitchell,アキル・ミッチェル,2.38127150119686,2508,2493,0.159437246565419,0.131619717345772,14.1680678962795,13.5510687881968,16.8457684761553,16.6778107240777,長崎,B1,西,25,0.128515503599294,60,47,13,5472,4782,690,1,2,2,2,1,2,2,1,2,0,4,2,2,2,2,1,4,1,2,3,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.0440438580416,5.8623136479427,11.9063575059843,1.33567396479384,1.2884751811151,2.62414914590895
8608,728,1,Thomas Kennedy,トーマス・ケネディ,2.26300285879362,2621,2652,0.15234376209437,0.0850939854912872,13.3625127354355,7.38144189218172,16.0402133153113,10.5081838280625,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,6.33140096054595,4.98361333342215,11.3150142939681,1.39994250387683,1.05563331871584,2.45557582259268
42537,728,5,Sei Motozawa,元澤 誠,2.09884854999327e-05,46,46,-0.0296581520136106,-0.0332354028603859,-7.30611377549234,-8.30983576996923,-4.62841319561647,-5.18309383408841,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,0.00011972902206869,-1.47865945690265e-05,0.000104942427499664,2.3945806859452e-05,-2.95731891842628e-06,2.09884879410258e-05
18399,728,7,Satoshi Nagano,長野 誠史,4.18852960839213,3340,3374,0.197546275056619,0.120189787069627,18.4958315928283,12.0353826841752,21.1735321727041,15.162124620056,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,11.3972479778099,9.54540006415076,20.9426480419606,2.89483537505813,2.20915082132035,5.10398619637848
51000389,728,9,Toshiya Taira,平 寿哉,6.98349435287331e-06,75,75,-0.00165161818025731,-0.0341011072607315,-4.1256165235579,-8.42463403190901,-1.44791594368203,-5.29789209602819,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,3.07800156219987e-05,4.13745614236782e-06,3.49174717643666e-05,6.15600313994385e-06,8.2749122845822e-07,6.98349436840207e-06
51000313,728,10,Jake Layman,ジェイク・レイマン,5.00316487294559,4130,4176,0.166640011084971,0.0713163432690664,14.9860331931305,5.55443329651374,17.6637337730064,8.68117523239456,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,14.5490784599678,10.4667459047601,25.0158243647279,3.78221910104629,2.33509787689343,6.11731697793972
30469,728,11,Yoshiaki Kubota,久保田 義章,1.35206077225347,2250,2259,0.129732138972346,0.0472214598598579,10.7946760431373,2.35928869991194,13.4723766230132,5.48603063579276,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,4.1934116536903,2.56689220757705,6.76030386126736,0.887350523611223,0.523742897147513,1.41109342075874
8494,728,13,Yutaro Suda,須田 侑太郎,2.02177400596348,2254,2318,0.228363287829652,0.0780924894598454,21.9954943865417,6.45299613741038,24.6731949664175,9.5797380732912,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,6.46761578646708,3.64125424335031,10.1088700298174,1.50463039455656,0.75734761774734,2.2619780123039
51000362,728,16,Koyo Nishida,西田 公陽,0.0168362761000562,298,347,0.0818781828395295,0.0343845063504632,5.36025217332732,0.657021793457615,8.0379527532032,3.78376372933844,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,0.0409711977410888,0.043210182759192,0.0841813805002808,0.00819657601573936,0.00864405777862759,0.0168406337943669
32982,728,18,Ryogo Sumino,角野 亮伍,0.566081107217514,1748,1782,0.0195970470842169,0.0821812705669533,-1.71256098862227,6.99519618209166,0.965139591253605,10.1219381179725,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,0.587689449967585,2.24271608611998,2.83040553608757,0.117738820005665,0.459747069137119,0.577485889142783
30403,728,19,Yudai Nishida,西田 優大,4.50000037359044,3534,3583,0.213166428830395,0.0998910007967303,20.2696982358015,9.34362625705613,22.9473988156774,12.470368192937,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,12.9367051384001,9.56329672955209,22.5000018679522,3.47461569763384,2.17115507200979,5.64577076964363
8583,728,27,Kosuke Ishii,石井 講祐,0.241870538788989,1090,1082,0.0764051087703246,0.0480817306725127,4.73871517270036,2.47336643135337,7.41641575257624,5.60010836723419,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,0.625218021527538,0.584134672417407,1.20935269394495,0.12566953806306,0.117344442584743,0.243013980647802
51000297,728,30,Aaron White,アーロン・ホワイト,2.22951612802419,2936,3061,0.0785136054228302,0.0839215284851484,4.97816171931375,7.22596615883659,7.65586229918962,10.3527080947174,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,4.66660065196161,6.48097998815935,11.147580640121,0.971566066215025,1.39651410123337,2.3680801674484
9040,728,54,Davante Gardner,ダバンテ・ガードナー,6.91746215083293,4583,4583,0.21521657598087,0.118635058939299,20.5025184561454,11.8292152128312,23.1802190360213,14.9559571487121,三河,B1,西,16,0.0733658388874208,60,43,17,5030,4670,360,2,2,2,2,0,1,1,2,1,0,1,2,1,2,4,0,2,1,2,2,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.87,18.803472668952,15.7838380852126,34.5873107541646,5.85829738816421,4.0348279146193,9.89312530278351
8482,713,0,Yuma Fujii,藤井 祐眞,3.59703205177528,3545,3482,0.115797408238657,0.0986583219115432,9.21221057030662,9.18016469501157,11.8899111501825,12.3069066308924,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,8.96022016505236,9.02494009382405,17.9851602588764,2.00332925758298,2.03151731338594,4.03484657096892
22497,713,1,Koh Flippin,コー・フリッピン,0.612890026882146,1466,1451,0.113732432602115,0.0791930712667537,8.97770638723228,6.5989407329388,11.6554069671081,9.72568266881962,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,1.61451576211936,1.44993437229137,3.06445013441073,0.329013022423832,0.294476476726823,0.623489499150655
18441,713,4,Trey Jones,トレイ・ジョーンズ,2.01306577870209,2379,2321,0.157469473026274,0.112640200407835,13.9446022446241,11.034256402743,16.6223028244999,14.1609983386238,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,5.43271795174854,4.63261094176193,10.0653288935105,1.18682984076232,0.989207903125662,2.17603774388798
5100000023,713,6,Takuto Nakamura,中村 拓人,3.3090458089231,3109,3153,0.131113308385627,0.128614565182578,10.9515253537137,13.1525652746864,13.6292259335896,16.2793072105672,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,7.73167172613827,8.81355731847724,16.5452290446155,1.72151438634245,2.03113923556948,3.75265362191193
51000145,713,8,Kerry BlackshearJr,ケリー・ブラックシアー・ジュニア,5.23090914091008,3932,3699,0.175574185868558,0.145328661312784,16.00062209287,15.3689675303246,18.6783226727459,18.4957094662054,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,13.8432287321327,12.3113169724177,26.1545457045504,3.59703820865701,3.07669353715593,6.67373174581295
8487,713,9,Naoto Tsuji,辻 直人,2.97431541636364,3037,2985,0.153178559889065,0.0932242610044715,13.4573146165874,8.45957144498574,16.1350151964633,11.5863133808666,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,8.2822627607093,6.58931432110889,14.8715770818182,1.89300958020649,1.43019912077462,3.32320870098111
30466,713,14,Makoto Sato,佐藤 誠人,-0.00189250960872278,137,146,-0.133042208479403,-0.0655888726829672,-19.0466850807391,-12.6001248130543,-16.3689845008632,-9.47338287717351,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,-0.00728146175085901,-0.0021810862927549,-0.00946254804361391,-0.00145635437687218,-0.000436218726280004,-0.00189257310315218
51000301,713,15,A.J. Edu,エージェー・エドゥ,3.68956571035414,3257,3153,0.144483785367238,0.145533124513505,12.4699126539808,15.3960807343975,15.1476132338567,18.5228226702784,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,8.99734528262571,9.450483269145,18.4478285517707,2.06516745308993,2.23741585061675,4.30258330370668
51000232,713,16,Kenny Asano,淺野 ケニー,0.425263375284272,1506,1538,0.0674257621629739,0.0367500362954305,3.71899643925129,0.970707072336094,6.39669701912716,4.09744900821691,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,1.08841219506431,1.03790468135705,2.12631687642136,0.219421703269547,0.209024314620378,0.428446017889925
30519,713,29,Kazuki Hosokawa,細川 一輝,3.45727395750052,3540,3428,0.138689355382943,0.0692767216058728,11.8118816119663,5.28396566130725,14.4895821918422,8.41070759718806,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,10.1219975716983,7.16437221580432,17.2863697875026,2.35170099929464,1.54051515634502,3.89221615563966
51000397,713,32,Johannes Thiemann,ヨハネス・ティーマン,1.32157058351044,2069,1991,0.14203259729253,0.0808183329611645,12.1915491484513,6.81446143219961,14.8692497283272,9.94120336808043,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,3.84504050487127,2.76281241268093,6.6078529175522,0.813350114468374,0.569511760042158,1.38286187451053
8470,713,55,Daichi Taniguchi,谷口 大智,0.0847820019464063,800,862,0.0277969274651016,0.0276180455500866,-0.781360534729034,-0.24025669912802,1.89634004514684,2.8864852367528,群馬,B1,東,6,0.126812213653886,60,42,18,4990,4381,609,2,2,2,3,2,0,2,2,0,2,2,3,2,1,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.607,0.148003062908087,0.275906946823944,0.423910009732031,0.0296159013227726,0.05526686263963,0.0848827639624025
8585,699,0,Ryumo Ono,小野 龍猛,-0.00416696485950064,332,327,-0.0746464471221065,-0.00881314246265709,-12.4151054776853,-5.07127876924171,-9.73740489780939,-1.94453683336089,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352544979637259,0.0144196736662227,-0.0208348242975032,-0.00705209862963105,0.00288401928533761,-0.00416807934429344
10832,699,3,Leon Shibuta,澁田 怜音,-0.144637848192144,2298,2327,-0.0291259571401611,-0.0399656570911007,-7.24567629534677,-9.20231302639814,-4.56797571547089,-6.07557109051732,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571243115172715,-0.151946125788005,-0.723189240960719,-0.114355241517499,-0.030391178855537,-0.144746420373036
51000525,699,9,Jamie Malonzo,ジェイミー・マロンゾ,-0.000222522066215124,87,94,-0.119798149629128,-0.0358271285445858,-17.5426541632253,-8.65351613459721,-14.8649535833494,-5.52677419871639,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110688693564288,-5.72339543274388e-06,-0.00111261033107562,-0.000221377927389564,-1.14467908675071e-06,-0.000222522606476315
26922,699,10,Charles Jackson,チャールズ・ジャクソン,1.47828684065891,3486,3358,0.0237567057693685,0.0332817415708289,-1.24017896891819,0.510787720972966,1.43752161095768,3.63752965685379,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68134837001873,4.71008583327582,7.39143420329455,0.541132476861012,0.971577224759807,1.51270970162082
5100000033,699,12,Asato Ogawa,小川 麻斗,1.1736308457974,3595,3467,0.0111921432311126,0.0189152694552854,-2.66704445903789,-1.39430370331947,0.010656120837986,1.73243823256135,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85204154389455,4.01611268509244,5.86815422898699,0.371901352103763,0.820099880427117,1.19200123253088
20024,699,13,Satoru Maeta,前田 悟,1.84854877891701,3468,3433,0.0094607676520118,0.0773396768290037,-2.86366412301211,6.35316808807571,-0.185963543136235,9.47991002395653,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59341543129316,7.6493284632919,9.24274389458506,0.319703302186745,1.66314686514675,1.9828501673335
8727,699,15,Hayato Kawashima,川嶋 勇人,-0.0874405566603715,2025,1994,-0.0599504151853259,-0.00365033790964805,-10.7461845941732,-4.38665594742911,-8.06848401429728,-1.25991401154829,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21757415156357,0.780371368261714,-0.437202783301858,-0.244855484881646,0.156436199518663,-0.0884192853629827
9329,699,16,Ryunosuke Watanabe,渡辺 竜之佑,0.434380777293214,1986,1860,0.0442912857417125,0.00287883730387825,1.0917831210813,-3.52084312943506,3.76948370095717,-0.394101193554236,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35609568265777,0.815808203808301,2.17190388646607,0.273150503831643,0.163637387671275,0.436787891502918
51000269,699,32,Angelo Caloiaro,アンジェロ・カロイアロ,1.29112740228416,2797,2706,0.101096282362131,-0.00793013800794872,7.54271120530669,-4.95418640301933,10.2204117851826,-1.82744446713851,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20143870523709,1.2541983061837,6.45563701142079,1.10036124995295,0.251656903898692,1.35201815385164
26874,699,35,Jordan Heath,ジョーダン・ヒース,0.567123900493815,3773,3700,-0.0283431315728324,0.0158713008108476,-7.15677652001406,-1.79795454492445,-4.47907594013819,1.32878739095637,京都,B1,西,20,-0.0716791431393028,60,20,40,4479,4874,-395,0,0,1,2,0,2,1,0,0,0,2,1,2,1,1,0,1,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48621660997754,4.32183611244662,2.83561950246907,-0.297941655260498,0.882846266367962,0.584904611107465
